Time,v1,v2,vRL
0.000527,3.5677612,-0.009623281,0.05828969
0.000528,3.5665607,-0.010679877,0.05826831
0.000529,3.5653605,-0.011735912,0.0582466
0.00053,3.5641608,-0.012791357,0.05822457
0.000531,3.5629613,-0.013846181,0.05820222
0.000532,3.5617623,-0.014900356,0.058179542
0.000533,3.5605636,-0.01595385,0.058156542
0.000534,3.5593655,-0.017006634,0.058133222
0.000535,3.558168,-0.018058678,0.05810958
0.000536,3.5569708,-0.019109953,0.058085617
0.000537,3.5557742,-0.020160427,0.058061335
0.000538,3.5545783,-0.021210074,0.05803673
0.000539,3.553383,-0.022258896,0.058011804
0.00054,3.5521884,-0.023306837,0.05798656
0.000541,3.5509944,-0.024353864,0.057961
0.000542,3.549801,-0.025399948,0.057935115
0.000543,3.5486088,-0.026445061,0.057908915
0.000544,3.5474172,-0.02748917,0.057882395
0.000545,3.5462263,-0.028532248,0.057855558
0.000546,3.5450363,-0.029574266,0.057828404
0.000547,3.543847,-0.030615192,0.05780093
0.000548,3.542659,-0.031655,0.057773143
0.000549,3.541472,-0.03269365,0.05774504
0.00055,3.5402856,-0.033731125,0.05771662
0.000551,3.5391006,-0.03476739,0.057687886
0.000552,3.5379164,-0.035802413,0.057658836
0.000553,3.5367334,-0.036836166,0.057629474
0.000554,3.5355515,-0.03786862,0.057599794
0.000555,3.534371,-0.038899742,0.057569806
0.000556,3.5331914,-0.039929505,0.0575395
0.000557,3.5320132,-0.04095788,0.057508886
0.000558,3.5308363,-0.041984834,0.05747796
0.000559,3.5296607,-0.04301035,0.057446722
0.00056,3.5284863,-0.044034414,0.057415176
0.000561,3.5273132,-0.04505698,0.057383318
0.000562,3.5261416,-0.04607801,0.05735115
0.000563,3.5249715,-0.047097478,0.057318673
0.000564,3.5238028,-0.048115358,0.05728589
0.000565,3.5226355,-0.049131613,0.0572528
0.000566,3.5214698,-0.05014622,0.0572194
0.000567,3.5203059,-0.051159143,0.057185695
0.000568,3.5191433,-0.05217036,0.057151686
0.000569,3.5179825,-0.053179838,0.05711737
0.00057,3.5168233,-0.054187544,0.05708275
0.000571,3.5156658,-0.055193454,0.057047825
0.000572,3.51451,-0.056197535,0.0570126
0.000573,3.513356,-0.057199758,0.05697707
0.000574,3.5122037,-0.058200095,0.056941237
0.000575,3.5110533,-0.059198514,0.056905106
0.000576,3.5099049,-0.060194988,0.056868672
0.000577,3.5087583,-0.061189484,0.05683194
0.000578,3.5076137,-0.062181976,0.05679491
0.000579,3.506471,-0.06317243,0.05675758
0.00058,3.5053303,-0.06416084,0.056719955
0.000581,3.5041916,-0.06514717,0.05668203
0.000582,3.5030549,-0.06613138,0.05664381
0.000583,3.5019205,-0.067113444,0.056605298
0.000584,3.500788,-0.06809334,0.056566488
0.000585,3.4996579,-0.06907102,0.056527384
0.000586,3.4985297,-0.07004647,0.05648799
0.000587,3.497404,-0.07101966,0.0564483
0.000588,3.4962804,-0.07199056,0.05640832
0.000589,3.4951591,-0.07295913,0.05636805
0.00059,3.4940403,-0.07392535,0.056327492
0.000591,3.4929237,-0.074889205,0.056286644
0.000592,3.4918096,-0.07585064,0.056245506
0.000593,3.4906979,-0.07680965,0.05620408
0.000594,3.4895887,-0.077766195,0.056162372
0.000595,3.488482,-0.07872024,0.056120377
0.000596,3.4873776,-0.07967177,0.0560781
