Time,hares,foxes
323.6,5108.4805,135.31882
323.7,5094.084,137.57101
323.8,5079.153,139.85043
323.9,5063.6846,142.15683
324,5047.678,144.48988
324.1,5031.132,146.84929
324.2,5014.045,149.23466
324.3,4996.417,151.64561
324.4,4978.248,154.08174
324.5,4959.5376,156.54256
324.6,4940.2866,159.02759
324.7,4920.496,161.5363
324.8,4900.167,164.06815
324.9,4879.302,166.6225
325,4857.9023,169.19875
325.1,4835.9707,171.7962
325.2,4813.5107,174.41418
325.3,4790.526,177.05196
325.4,4767.019,179.70871
325.5,4742.9956,182.38367
325.6,4718.4604,185.07597
325.7,4693.418,187.78474
325.8,4667.8745,190.50908
325.9,4641.8354,193.24799
326,4615.3086,196.00053
326.1,4588.3003,198.76567
326.2,4560.818,201.54236
326.3,4532.8696,204.32953
326.4,4504.464,207.12605
326.5,4475.6094,209.9308
326.6,4446.315,212.74258
326.7,4416.591,215.56024
326.8,4386.447,218.3825
326.9,4355.8936,221.20818
327,4324.942,224.03593
327.1,4293.6025,226.86452
327.2,4261.8877,229.6926
327.3,4229.809,232.51884
327.4,4197.3794,235.34192
327.5,4164.611,238.16043
327.6,4131.516,240.97302
327.7,4098.109,243.77829
327.8,4064.4023,246.57484
327.9,4030.4106,249.36128
328,3996.1475,252.13615
328.1,3961.6272,254.89809
328.2,3926.8643,257.64563
328.3,3891.873,260.37738
328.4,3856.6685,263.09192
328.5,3821.2656,265.78784
328.6,3785.679,268.46375
328.7,3749.9243,271.11823
328.8,3714.016,273.74988
328.9,3677.9702,276.3574
329,3641.8015,278.93936
329.1,3605.5256,281.49445
329.2,3569.1575,284.02136
329.3,3532.7122,286.5188
329.4,3496.2053,288.9855
329.5,3459.6516,291.42017
329.6,3423.0662,293.82166
329.7,3386.4639,296.1887
329.8,3349.8596,298.52017
329.9,3313.2676,300.81497
330,3276.7024,303.07196
330.1,3240.1782,305.2901
330.2,3203.7092,307.46835
330.3,3167.3086,309.6057
330.4,3130.9905,311.7013
330.5,3094.7676,313.75415
330.6,3058.6533,315.7634
330.7,3022.66,317.72824
330.8,2986.8003,319.64786
330.9,2951.086,321.52158
331,2915.529,323.34863
331.1,2880.1406,325.1284
331.2,2844.9321,326.86026
331.3,2809.9143,328.54367
331.4,2775.097,330.1781
331.5,2740.4907,331.7631
331.6,2706.1047,333.29816
331.7,2671.9485,334.783
331.8,2638.031,336.2172
331.9,2604.3606,337.6005
332,2570.9453,338.93265
332.1,2537.793,340.2134
332.2,2504.911,341.44266
332.3,2472.3062,342.62024
332.4,2439.9854,343.7461
332.5,2407.9546,344.82016
332.6,2376.2197,345.84244
332.7,2344.7864,346.813
332.8,2313.6594,347.73187
332.9,2282.844,348.59918
333,2252.344,349.4151
333.1,2222.1636,350.1798
333.2,2192.3066,350.89352
333.3,2162.7766,351.55646
333.4,2133.5762,352.16898
333.5,2104.708,352.73132
333.6,2076.1748,353.2439
333.7,2047.9785,353.70703
333.8,2020.1208,354.12115
333.9,1992.6033,354.48666
334,1965.4269,354.80405
334.1,1938.5928,355.07376
334.2,1912.1014,355.29633
334.3,1885.9534,355.47226
334.4,1860.1487,355.60205
334.5,1834.6873,355.68634
334.6,1809.5687,355.72562
334.7,1784.7926,355.72055
334.8,1760.358,355.67175
334.9,1736.2642,355.57977
335,1712.5098,355.4453
335.1,1689.0934,355.269
335.2,1666.0137,355.05154
335.3,1643.2688,354.79352
335.4,1620.857,354.4957
335.5,1598.7764,354.1587
335.6,1577.0244,353.78326
335.7,1555.5992,353.3701
335.8,1534.4982,352.91986
335.9,1513.7189,352.43332
336,1493.2585,351.91116
336.1,1473.1145,351.3541
336.2,1453.284,350.76288
336.3,1433.764,350.13818
336.4,1414.5515,349.48077
336.5,1395.6436,348.79138
336.6,1377.0367,348.07068
336.7,1358.7281,347.3194
336.8,1340.7142,346.5383
336.9,1322.9918,345.72803
337,1305.5575,344.88937
337.1,1288.4078,344.023
337.2,1271.5394,343.1296
337.3,1254.9487,342.20993
337.4,1238.6322,341.26462
337.5,1222.5864,340.2944
337.6,1206.8077,339.29996
337.7,1191.2927,338.28192
337.8,1176.0376,337.24103
337.9,1161.039,336.1779
338,1146.2932,335.0932
338.1,1131.7966,333.98758
338.2,1117.5458,332.8617
338.3,1103.537,331.71616
338.4,1089.7667,330.55164
338.5,1076.2316,329.36868
338.6,1062.9277,328.16797
338.7,1049.8519,326.95004
338.8,1037.0005,325.71555
338.9,1024.37,324.46503
339,1011.95703,323.1991
339.1,999.7582,321.91827
339.2,987.7699,320.62314
339.3,975.989,319.31427
339.4,964.412,317.99216
339.5,953.03564,316.65732
339.6,941.8566,315.31033
339.7,930.8717,313.9517
339.8,920.07764,312.58188
339.9,909.4713,311.2014
340,899.0495,309.8107
340.1,888.80914,308.41028
340.2,878.7472,307.00064
340.3,868.86053,305.58218
340.4,859.14624,304.1554
340.5,849.6013,302.72067
340.6,840.2229,301.27847
340.7,831.00806,299.82922
340.8,821.954,298.3733
340.9,813.0578,296.9111
341,804.3169,295.44308
341.1,795.72845,293.96957
341.2,787.28986,292.49094
341.3,778.9984,291.0076
341.4,770.8515,289.51987
341.5,762.8467,288.02814
341.6,754.9813,286.53268
341.7,747.25305,285.0339
341.8,739.6593,283.5321
341.9,732.1978,282.02762
342,724.8661,280.52072
342.1,717.662,279.01175
342.2,710.58307,277.50098
342.3,703.62714,275.9887
342.4,696.792,274.4752
342.5,690.07556,272.96075
342.6,683.4756,271.44562
342.7,676.99,269.93008
342.8,670.6168,268.41437
342.9,664.35394,266.89874
343,658.19946,265.38342
343.1,652.15137,263.86865
343.2,646.2078,262.35468
343.3,640.3669,260.8417
343.4,634.6267,259.32996
343.5,628.98553,257.8196
343.6,623.4415,256.3109
343.7,617.993,254.80403
343.8,612.6382,253.29918
343.9,607.3754,251.79651
344,602.2031,250.29625
344.1,597.1196,248.79854
344.2,592.1233,247.30356
344.3,587.21265,245.81146
344.4,582.38617,244.32243
344.5,577.6423,242.83661
344.6,572.97955,241.35416
344.7,568.39655,239.8752
344.8,563.89185,238.39989
344.9,559.46405,236.92836
345,555.1118,235.46074
345.1,550.8338,233.99718
345.2,546.62866,232.53777
345.3,542.4952,231.08266
345.4,538.4321,229.63193
345.5,534.4381,228.18571
345.6,530.5121,226.74413
345.7,526.6528,225.30727
345.8,522.8591,223.87521
345.9,519.12976,222.44809
346,515.4638,221.02597
346.1,511.86005,219.60896
346.2,508.31744,218.19713
346.3,504.8349,216.79057
346.4,501.41144,215.38936
346.5,498.04602,213.99358
346.6,494.7376,212.60329
346.7,491.48532,211.21857
346.8,488.28812,209.83948
346.9,485.1451,208.4661
347,482.05536,207.09846
347.1,479.01797,205.73666
347.2,476.03207,204.38074
347.3,473.09677,203.03075
347.4,470.21124,201.68674
347.5,467.37466,200.34875
347.6,464.5862,199.01685
347.7,461.84506,197.69107
347.8,459.15045,196.37144
347.9,456.50162,195.05803
348,453.8978,193.75085
348.1,451.33823,192.44997
348.2,448.82224,191.15536
348.3,446.3491,189.86713
348.4,443.91812,188.58524
348.5,441.5286,187.30975
348.6,439.17987,186.0407
348.7,436.87128,184.77809
348.8,434.6022,183.52194
348.9,432.372,182.2723
349,430.18005,181.02914
349.1,428.02573,179.79253
349.2,425.90848,178.56244
349.3,423.8277,177.33891
349.4,421.7828,176.12195
349.5,419.77325,174.91158
349.6,417.7985,173.70778
349.7,415.858,172.51057
349.8,413.9512,171.31999
349.9,412.0776,170.136
350,410.23672,168.95863
350.1,408.42804,167.78787
350.2,406.6511,166.62375
350.3,404.90533,165.46623
350.4,403.19037,164.31534
350.5,401.50568,163.17105
350.6,399.85086,162.03339
350.7,398.22543,160.90234
350.8,396.62897,159.7779
350.9,395.06107,158.66006
351,393.52127,157.54883
351.1,392.00922,156.44417
351.2,390.52448,155.3461
351.3,389.06665,154.2546
351.4,387.63535,153.16966
351.5,386.23022,152.09128
351.6,384.85086,151.01944
351.7,383.49692,149.95413
351.8,382.16803,148.89532
351.9,380.86383,147.84303
352,379.584,146.79723
352.1,378.32822,145.7579
352.2,377.0961,144.72502
352.3,375.88736,143.6986
352.4,374.70166,142.67859
352.5,373.53867,141.665
352.6,372.39813,140.65779
352.7,371.2797,139.65695
352.8,370.1831,138.66248
352.9,369.10803,137.67433
353,368.0542,136.69249
353.1,367.02133,135.71695
353.2,366.0092,134.7477
353.3,365.01743,133.78468
353.4,364.04587,132.8279
353.5,363.09418,131.87732
353.6,362.16214,130.93294
353.7,361.2495,129.9947
353.8,360.35602,129.06262
353.9,359.4814,128.13666
354,358.62552,127.21679
354.1,357.78802,126.30298
354.2,356.96878,125.39522
354.3,356.16748,124.493484
354.4,355.38397,123.59773
354.5,354.61804,122.70796
354.6,353.86942,121.82413
354.7,353.13794,120.94621
354.8,352.42337,120.074196
354.9,351.72556,119.20804
355,351.04428,118.347725
355.1,350.37933,117.493225
355.2,349.73053,116.64451
355.3,349.0977,115.80155
355.4,348.48065,114.96433
355.5,347.8792,114.13281
355.6,347.29318,113.30698
355.7,346.7224,112.486786
355.8,346.16675,111.672226
355.9,345.62598,110.86325
356,345.09998,110.059845
356.1,344.58856,109.26198
356.2,344.09158,108.46963
356.3,343.6089,107.682755
356.4,343.14032,106.90134
356.5,342.68576,106.12534
356.6,342.245,105.354744
356.7,341.81796,104.589516
356.8,341.40445,103.82963
356.9,341.00436,103.07505
357,340.61752,102.32576
357.1,340.24387,101.58172
357.2,339.88318,100.8429
357.3,339.5354,100.10928
357.4,339.20038,99.38084
357.5,338.87796,98.65752
357.6,338.56805,97.939316
357.7,338.27057,97.2262
357.8,337.98532,96.51812
357.9,337.71222,95.81507
358,337.45117,95.11702
358.1,337.20206,94.423935
358.2,336.96478,93.73578
358.3,336.7392,93.052536
358.4,336.5252,92.37417
358.5,336.32272,91.70065
358.6,336.13165,91.03196
358.7,335.95187,90.36806
358.8,335.7833,89.708916
358.9,335.62585,89.05451
359,335.47937,88.404816
359.1,335.34384,87.759796
359.2,335.21915,87.11942
359.3,335.10516,86.48368
359.4,335.00183,85.85252
359.5,334.9091,85.22593
359.6,334.82678,84.603874
359.7,334.75488,83.98633
359.8,334.69333,83.37326
359.9,334.64197,82.76464
360,334.60077,82.16045
360.1,334.56964,81.56065
360.2,334.54852,80.965225
360.3,334.53735,80.37414
360.4,334.536,79.78737
360.5,334.54443,79.20488
360.6,334.56256,78.62664
360.7,334.59036,78.05264
360.8,334.62772,77.48284
360.9,334.67456,76.91722
361,334.73087,76.35575
361.1,334.79654,75.79839
361.2,334.87152,75.24514
361.3,334.95575,74.695946
361.4,335.04916,74.1508
361.5,335.1517,73.609665
361.6,335.2633,73.07252
361.7,335.38394,72.53934
361.8,335.51352,72.010086
361.9,335.65198,71.48475
362,335.79932,70.963295
362.1,335.9554,70.445694
362.2,336.12027,69.93193
362.3,336.29382,69.42197
362.4,336.47598,68.91579
362.5,336.66675,68.41336
362.6,336.86606,67.914665
362.7,337.07385,67.41967
362.8,337.2901,66.92835
362.9,337.51474,66.4407
363,337.7477,65.956665
363.1,337.989,65.476234
363.2,338.2386,64.99938
363.3,338.4964,64.52609
363.4,338.76236,64.05633
363.5,339.0365,63.590065
363.6,339.31873,63.12729
363.7,339.609,62.66797
363.8,339.90732,62.212082
363.9,340.21362,61.759605
364,340.52786,61.310516
364.1,340.85004,60.864788
364.2,341.18008,60.4224
364.3,341.51797,59.983326
364.4,341.86368,59.547546
364.5,342.21716,59.115036
364.6,342.57837,58.685772
364.7,342.94733,58.259727
364.8,343.32394,57.836887
364.9,343.70822,57.417225
365,344.10013,57.000717
365.1,344.4996,56.587345
365.2,344.90668,56.177082
365.3,345.3213,55.76991
365.4,345.74338,55.365803
365.5,346.17297,54.96474
365.6,346.61002,54.5667
365.7,347.0545,54.171665
365.8,347.5064,53.77961
365.9,347.96567,53.390514
366,348.4323,53.004353
366.1,348.90628,52.621113
366.2,349.38757,52.240765
366.3,349.87616,51.863293
366.4,350.372,51.488678
366.5,350.8751,51.116894
366.6,351.38544,50.74792
366.7,351.90298,50.381744
366.8,352.4277,50.018337
366.9,352.9596,49.657684
367,353.49866,49.299767
367.1,354.04486,48.944557
367.2,354.59814,48.59204
367.3,355.15857,48.242203
367.4,355.72604,47.89501
367.5,356.30063,47.55046
367.6,356.88223,47.20852
367.7,357.4709,46.86918
367.8,358.06656,46.532413
367.9,358.66925,46.198204
368,359.27893,45.86654
368.1,359.89557,45.53739
368.2,360.5192,45.210747
368.3,361.14978,44.886585
368.4,361.78732,44.564888
368.5,362.4318,44.24564
368.6,363.08316,43.92882
368.7,363.74146,43.614414
368.8,364.40668,43.3024
368.9,365.07874,42.992764
369,365.75772,42.685482
369.1,366.44354,42.380543
369.2,367.13626,42.077927
369.3,367.83582,41.77762
369.4,368.5422,41.4796
369.5,369.25543,41.18385
369.6,369.97552,40.890354
369.7,370.7024,40.599102
369.8,371.43613,40.31007
369.9,372.17664,40.02324
370,372.92395,39.7386
370.1,373.67807,39.456135
370.2,374.439,39.175823
370.3,375.2067,38.897655
370.4,375.98117,38.62161
370.5,376.76242,38.34767
370.6,377.55048,38.075825
370.7,378.34528,37.806057
370.8,379.14685,37.53835
370.9,379.9552,37.272686
371,380.7703,37.009052
371.1,381.59216,36.747437
371.2,382.42078,36.48782
371.3,383.25616,36.230186
371.4,384.0983,35.974525
371.5,384.94717,35.720818
371.6,385.80283,35.46905
371.7,386.6652,35.21921
371.8,387.53433,34.971283
371.9,388.41022,34.72525
372,389.29285,34.4811
372.1,390.18225,34.23882
372.2,391.07837,33.99839
372.3,391.98126,33.759804
372.4,392.8909,33.52304
372.5,393.8073,33.288094
372.6,394.73047,33.054943
372.7,395.66037,32.823578
372.8,396.59705,32.593983
372.9,397.54047,32.366146
373,398.4907,32.140057
373.1,399.44766,31.915697
373.2,400.4114,31.693056
373.3,401.38193,31.47212
373.4,402.35922,31.252876
373.5,403.34332,31.035313
373.6,404.3342,30.819416
373.7,405.33185,30.605171
373.8,406.33633,30.39257
373.9,407.3476,30.181597
374,408.36566,29.972242
374.1,409.39056,29.76449
374.2,410.42227,29.558329
374.3,411.4608,29.35375
374.4,412.50616,29.150738
374.5,413.55835,28.949282
374.6,414.6174,28.749369
374.7,415.68332,28.550987
374.8,416.75607,28.354128
374.9,417.8357,28.158777
375,418.92218,27.964924
375.1,420.01556,27.772556
375.2,421.1158,27.581663
375.3,422.22296,27.392233
375.4,423.33704,27.204256
375.5,424.458,27.01772
375.6,425.5859,26.832611
375.7,426.72073,26.648924
375.8,427.86252,26.466644
375.9,429.01123,26.28576
376,430.16693,26.106266
376.1,431.3296,25.928146
376.2,432.4992,25.751392
376.3,433.67584,25.575993
376.4,434.85947,25.401937
376.5,436.05008,25.229216
376.6,437.24774,25.05782
376.7,438.45242,24.887737
376.8,439.66415,24.718958
376.9,440.88293,24.551474
377,442.1088,24.385271
377.1,443.3417,24.220345
377.2,444.58173,24.05668
377.3,445.82886,23.894272
377.4,447.0831,23.733109
377.5,448.34445,23.57318
377.6,449.61298,23.414476
377.7,450.8886,23.25699
377.8,452.17145,23.100712
377.9,453.46146,22.94563
378,454.75864,22.791737
378.1,456.06305,22.639023
378.2,457.37466,22.48748
378.3,458.69354,22.337097
378.4,460.01965,22.187868
378.5,461.35303,22.039782
378.6,462.69366,21.89283
378.7,464.0416,21.747004
378.8,465.39685,21.602297
378.9,466.75943,21.458696
379,468.12933,21.316198
379.1,469.5066,21.17479
379.2,470.8912,21.034466
379.3,472.28323,20.895216
379.4,473.68265,20.757034
379.5,475.08948,20.61991
379.6,476.50372,20.483835
379.7,477.92545,20.348804
379.8,479.3546,20.214808
379.9,480.7913,20.081835
380,482.23544,19.949883
380.1,483.6871,19.818941
380.2,485.14633,19.689001
380.3,486.6131,19.560057
380.4,488.0874,19.432098
380.5,489.56934,19.305122
380.6,491.05887,19.179117
380.7,492.556,19.054075
380.8,494.0608,18.929993
380.9,495.57324,18.80686
381,497.09335,18.68467
381.1,498.6212,18.563414
381.2,500.15674,18.443087
381.3,501.7,18.323679
381.4,503.25104,18.205187
381.5,504.80984,18.087603
381.6,506.37643,17.970917
381.7,507.95087,17.855124
381.8,509.5331,17.740217
381.9,511.1232,17.62619
382,512.7212,17.513035
382.1,514.327,17.400745
382.2,515.94086,17.289316
382.3,517.56256,17.17874
382.4,519.19226,17.069008
382.5,520.8299,16.960115
382.6,522.4755,16.852057
382.7,524.1292,16.744823
382.8,525.79095,16.638412
382.9,527.46075,16.532814
383,529.1386,16.428024
383.1,530.8246,16.324036
383.2,532.5187,16.22084
383.3,534.22095,16.118437
383.4,535.9314,16.016815
383.5,537.65,15.915971
383.6,539.3769,15.815898
383.7,541.11194,15.716591
383.8,542.85535,15.618042
383.9,544.607,15.520247
384,546.36694,15.4232
384.1,548.13525,15.326895
384.2,549.9119,15.231326
384.3,551.69696,15.136488
384.4,553.4904,15.042376
384.5,555.2923,14.948981
384.6,557.10266,14.856302
384.7,558.9215,14.764332
384.8,560.74884,14.673063
384.9,562.5847,14.582494
385,564.42914,14.492616
385.1,566.28217,14.403425
385.2,568.14374,14.314917
385.3,570.01404,14.227084
385.4,571.89294,14.139924
385.5,573.7805,14.05343
385.6,575.6768,13.967596
385.7,577.58185,13.88242
385.8,579.49567,13.797894
385.9,581.4183,13.714014
386,583.3497,13.630775
386.1,585.2899,13.548173
386.2,587.239,13.466203
386.3,589.197,13.384859
386.4,591.164,13.304137
386.5,593.1399,13.224032
386.6,595.12476,13.14454
386.7,597.1186,13.065656
386.8,599.1215,12.987374
386.9,601.1335,12.909692
387,603.15454,12.8326025
387.1,605.18475,12.7561035
387.2,607.22406,12.680189
387.3,609.2726,12.604856
387.4,611.33026,12.530099
387.5,613.3972,12.455913
387.6,615.4734,12.382295
387.7,617.5589,12.30924
387.8,619.65375,12.236744
387.9,621.7579,12.164803
388,623.87146,12.093411
388.1,625.9944,12.022568
388.2,628.12683,11.952265
388.3,630.2687,11.882501
388.4,632.42004,11.813271
388.5,634.58093,11.74457
388.6,636.7514,11.676395
388.7,638.93146,11.608743
388.8,641.12115,11.541609
388.9,643.3205,11.474989
389,645.52954,11.408878
389.1,647.7483,11.343275
389.2,649.97675,11.278174
389.3,652.215,11.2135725
389.4,654.46313,11.149466
389.5,656.72107,11.08585
389.6,658.9889,11.022722
389.7,661.2666,10.960078
389.8,663.55426,10.897915
389.9,665.8519,10.836228
390,668.15955,10.775015
390.1,670.47723,10.714272
390.2,672.805,10.653994
390.3,675.1429,10.594179
390.4,677.4909,10.534823
390.5,679.8491,10.475924
390.6,682.2175,10.417476
390.7,684.5962,10.359478
390.8,686.9851,10.301925
390.9,689.38434,10.244815
391,691.79395,10.188144
391.1,694.21387,10.131907
391.2,696.6443,10.076105
391.3,699.0851,10.020732
391.4,701.53644,9.965784
391.5,703.9983,9.911261
391.6,706.47064,9.857156
391.7,708.9537,9.803469
391.8,711.44727,9.750195
391.9,713.9516,9.697331
392,716.46655,9.644876
392.1,718.9923,9.592825
392.2,721.5288,9.541176
392.3,724.0761,9.489925
392.4,726.6343,9.439071
392.5,729.2033,9.388608
392.6,731.7833,9.338536
392.7,734.37427,9.288852
392.8,736.97614,9.239552
392.9,739.5891,9.190632
393,742.21313,9.142092
393.1,744.8483,9.093927
393.2,747.4946,9.046136
393.3,750.1521,8.998715
393.4,752.8208,8.951663
393.5,755.50073,8.904975
393.6,758.192,8.858649
393.7,760.89465,8.812684
393.8,763.60864,8.767076
393.9,766.3341,8.721822
394,769.071,8.67692
394.1,771.81934,8.632368
394.2,774.5793,8.588163
394.3,777.35077,8.544303
394.4,780.1339,8.500784
394.5,782.92865,8.457605
394.6,785.73517,8.414763
394.7,788.5534,8.372256
394.8,791.3834,8.330082
394.9,794.2252,8.288237
395,797.079,8.24672
395.1,799.9446,8.205528
395.2,802.82214,8.1646595
395.3,805.7117,8.124111
395.4,808.6133,8.083881
395.5,811.5269,8.043968
395.6,814.4527,8.004369
395.7,817.3906,7.9650803
395.8,820.34076,7.926102
395.9,823.30316,7.887431
396,826.27783,7.8490653
396.1,829.26483,7.8110023
396.2,832.2642,7.7732406
396.3,835.27606,7.7357774
396.4,838.3003,7.698611
396.5,841.3371,7.661739
396.6,844.3864,7.6251597
396.7,847.44836,7.5888715
396.8,850.5229,7.552871
396.9,853.61017,7.517158
397,856.71014,7.481729
397.1,859.8229,7.446583
397.2,862.9484,7.4117174
397.3,866.0869,7.3771305
397.4,869.2382,7.3428206
397.5,872.4025,7.308786
397.6,875.57983,7.275024
397.7,878.7702,7.2415338
397.8,881.9737,7.2083125
397.9,885.19025,7.175359
398,888.42004,7.142671
398.1,891.6631,7.110247
398.2,894.9194,7.0780854
398.3,898.189,7.046184
398.4,901.47205,7.0145416
398.5,904.76843,6.9831557
398.6,908.07837,6.9520254
398.7,911.4018,6.921149
398.8,914.73883,6.890524
398.9,918.0894,6.860149
399,921.45374,6.830023
399.1,924.8317,6.8001437
399.2,928.2235,6.7705097
399.3,931.6291,6.7411194
399.4,935.0485,6.7119713
399.5,938.4819,6.6830635
399.6,941.9292,6.654395
399.7,945.3905,6.6259637
399.8,948.8659,6.5977683
399.9,952.3554,6.5698075
400,955.8591,6.5420794
400.1,959.377,6.5145826
400.2,962.9091,6.4873157
400.3,966.4556,6.4602776
400.4,970.0164,6.433466
400.5,973.5917,6.4068804
400.6,977.1814,6.3805184
400.7,980.78564,6.3543797
400.8,984.4045,6.328462
400.9,988.03796,6.302765
401,991.6861,6.2772856
401.1,995.34894,6.252024
401.2,999.0266,6.2269783
401.3,1002.7191,6.2021475
401.4,1006.42645,6.1775293
401.5,1010.1488,6.1531234
401.6,1013.8861,6.1289287
401.7,1017.6385,6.104943
401.8,1021.406,6.0811653
401.9,1025.1886,6.057595
402,1028.9865,6.03423
402.1,1032.7997,6.01107
402.2,1036.628,5.988113
402.3,1040.4719,5.965358
402.4,1044.3312,5.942804
402.5,1048.2059,5.9204497
402.6,1052.0963,5.898294
402.7,1056.0022,5.8763356
402.8,1059.9238,5.8545737
402.9,1063.8611,5.833007
403,1067.8141,5.8116345
403.1,1071.7831,5.790455
403.2,1075.7678,5.769467
403.3,1079.7686,5.74867
403.4,1083.7853,5.728063
403.5,1087.818,5.7076445
403.6,1091.867,5.6874137
403.7,1095.932,5.66737
403.8,1100.0133,5.6475115
403.9,1104.1108,5.6278377
404,1108.2249,5.6083474
404.1,1112.3552,5.5890403
404.2,1116.502,5.5699143
404.3,1120.6653,5.5509696
404.4,1124.8452,5.5322046
404.5,1129.0419,5.5136185
404.6,1133.2551,5.49521
404.7,1137.4851,5.4769793
404.8,1141.732,5.4589243
404.9,1145.9957,5.4410443
405,1150.2765,5.4233394
405.1,1154.5741,5.4058075
405.2,1158.8889,5.388448
405.3,1163.2208,5.371261
405.4,1167.57,5.354245
405.5,1171.9363,5.337399
405.6,1176.32,5.3207226
405.7,1180.721,5.3042145
405.8,1185.1394,5.2878747
405.9,1189.5754,5.2717013
406,1194.0289,5.2556944
406.1,1198.5001,5.239853
406.2,1202.989,5.2241764
406.3,1207.4956,5.208664
406.4,1212.02,5.1933146
