Time,x,y,z
4.83,-10.358835,-11.98908,30.41891
4.84,-10.493446,-11.551683,31.538954
4.85,-10.568089,-11.000616,32.615425
4.86,-10.577995,-10.343622,33.629093
4.87,-10.519791,-9.592558,34.56242
4.88,-10.39173,-8.762908,35.400597
4.89,-10.193852,-7.872981,36.132412
4.9,-9.928028,-6.942871,36.75085
4.91,-9.597904,-5.993304,37.253326
4.92,-9.208734,-5.0444865,37.64156
4.93,-8.767126,-4.115081,37.921154
4.94,-8.280729,-3.2213957,38.100883
4.95,-7.7578764,-2.3768423,38.191845
4.96,-7.2072334,-1.591684,38.206577
4.97,-6.637465,-0.8730342,38.158173
4.98,-6.0569425,-0.2250725,38.059563
4.99,-5.473511,0.3506002,37.9229
5,-4.8943143,0.8545206,37.759167
5.01,-4.3256807,1.2888987,37.577885
5.02,-3.7730634,1.6571709,37.387035
5.03,-3.241026,1.9636021,37.193043
5.04,-2.7332666,2.212949,37.00085
5.05,-2.252666,2.4101949,36.814095
5.06,-1.8013536,2.5603473,36.63524
5.07,-1.3807851,2.668296,36.465782
5.08,-0.9918218,2.7387187,36.306427
5.09,-0.6348109,2.7760231,36.15726
5.1,-0.30966124,2.7843204,36.017895
5.11,-0.015914032,2.767415,35.88761
5.12,0.24719313,2.728809,35.765457
5.13,0.48066914,2.6717155,35.650368
5.14,0.6857192,2.5990715,35.541206
5.15,0.8637005,2.5135565,35.436848
5.16,1.0160846,2.4176092,35.336212
5.17,1.1444234,2.3134418,35.238297
5.18,1.2503216,2.2030544,35.1422
5.19,1.335412,2.0882466,35.047134
5.2,1.4013342,1.9706296,34.952427
5.21,1.4497148,1.8516359,34.857517
5.22,1.4821548,1.7325282,34.761967
5.23,1.5002147,1.6144091,34.665432
5.24,1.5054045,1.4982297,34.56767
5.25,1.4991735,1.3847989,34.468517
5.26,1.4829042,1.2747924,34.367886
5.27,1.4579052,1.1687632,34.265743
5.28,1.4254079,1.06715,34.162113
5.29,1.3865628,0.9702879,34.057053
5.3,1.3424388,0.87841815,33.95065
5.31,1.2940212,0.7916977,33.843018
5.32,1.2422132,0.7102087,33.73428
5.33,1.1878365,0.6339685,33.624565
5.34,1.1316335,0.5629375,33.51401
5.35,1.0742697,0.49702862,33.40275
5.36,1.0163368,0.43611434,33.290913
5.37,0.95835704,0.38003436,33.178616
5.38,0.90078586,0.32860222,33.065983
5.39,0.8440166,0.28161135,32.95311
5.4,0.78838503,0.23884024,32.840096
5.41,0.73417324,0.20005745,32.72702
5.42,0.68161404,0.16502555,32.613964
5.43,0.63089544,0.13350484,32.50099
5.44,0.5821648,0.10525641,32.38816
5.45,0.5355329,0.080044605,32.275517
5.46,0.49107766,0.057639293,32.163105
5.47,0.44884813,0.037817445,32.050953
5.48,0.40886784,0.02036454,31.939095
5.49,0.37113813,0.0050755953,31.827553
5.5,0.33564118,-0.008244094,31.716347
5.51,0.30234292,-0.019778455,31.60549
5.52,0.2711955,-0.029700344,31.494993
5.53,0.24213976,-0.038171425,31.384867
5.54,0.21510728,-0.04534225,31.275116
5.55,0.1900224,-0.0513524,31.165747
5.56,0.16680385,-0.05633075,31.056763
5.57,0.14536642,-0.060395837,30.948162
5.58,0.12562212,-0.063656256,30.83995
5.59,0.107481524,-0.066211134,30.732124
5.6,0.09085472,-0.06815062,30.624683
5.61,0.07565217,-0.06955637,30.517628
5.62,0.061785452,-0.070502155,30.410955
5.63,0.04916775,-0.071054295,30.304665
5.64,0.037714586,-0.07127226,30.198751
5.65,0.027344389,-0.0712091,30.093218
5.66,0.017979115,-0.07091203,29.98806
5.67,0.009542709,-0.070422865,29.883276
5.68,0.0019637563,-0.069778584,29.778864
5.69,-0.0048264354,-0.06901158,29.674822
5.7,-0.010892471,-0.06815031,29.571146
5.71,-0.016295655,-0.06721947,29.467838
5.72,-0.021093518,-0.06624051,29.364893
5.73,-0.025340028,-0.0652319,29.262312
5.74,-0.029085672,-0.06420941,29.160091
5.75,-0.032377403,-0.06318655,29.05823
5.76,-0.035259027,-0.062174607,28.956724
5.77,-0.037770968,-0.06118318,28.855576
5.78,-0.039950855,-0.060220078,28.754782
5.79,-0.04183321,-0.059291873,28.65434
5.8,-0.043450005,-0.058403704,28.55425
5.81,-0.044830497,-0.057559855,28.454512
5.82,-0.046001583,-0.056763463,28.355122
5.83,-0.04698784,-0.056017112,28.256079
5.84,-0.04781171,-0.05532248,28.157381
5.85,-0.04849364,-0.054680903,28.059029
5.86,-0.049052216,-0.054093044,27.961021
5.87,-0.049504325,-0.053559367,27.863356
5.88,-0.04986523,-0.053079847,27.766031
5.89,-0.05014879,-0.052654363,27.669046
5.9,-0.050367452,-0.052282475,27.572401
5.91,-0.050532505,-0.05196368,27.476093
5.92,-0.05065405,-0.05169732,27.380121
5.93,-0.050741196,-0.051482692,27.284485
5.94,-0.0508021,-0.051319048,27.189182
5.95,-0.050844073,-0.051205616,27.094212
5.96,-0.050873663,-0.051141657,26.999575
5.97,-0.050896708,-0.051126428,26.905268
5.98,-0.050918452,-0.05115927,26.81129
5.99,-0.050943542,-0.05123954,26.71764
6,-0.050976165,-0.0513667,26.62432
6.01,-0.051020015,-0.05154026,26.531322
6.02,-0.05107845,-0.051759835,26.438652
6.03,-0.051154412,-0.052025113,26.346306
6.04,-0.051250607,-0.052335892,26.254282
6.05,-0.0513694,-0.05269206,26.162579
6.06,-0.05151298,-0.053093612,26.071198
6.07,-0.051683247,-0.05354063,25.980137
6.08,-0.051881988,-0.05403331,25.889393
6.09,-0.052110814,-0.05457196,25.798967
6.1,-0.05237125,-0.05515699,25.708857
6.11,-0.052664727,-0.055788953,25.619062
6.12,-0.052992653,-0.05646851,25.529583
6.13,-0.053356424,-0.057196435,25.440416
6.14,-0.05375741,-0.05797364,25.35156
6.15,-0.05419639,-0.05880103,25.263018
6.16,-0.05467482,-0.059679765,25.174784
6.17,-0.05519393,-0.060611073,25.086859
6.18,-0.055754945,-0.061596315,24.999243
6.19,-0.056358926,-0.06263699,24.911934
